atc1,atc1_label,atc2,atc2_label,atc3,atc3_label,atc4,atc4_label,atc5,atc5_label,boites,rem,bse
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01B,ANTIMETABOLITES,L01BB,ANALOGUES DE LA PURINE,L01BB02,MERCAPTOPURINE,16217.0,39772.98,38761.9
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01B,ANTIMETABOLITES,L01BC,ANALOGUES DE LA PYRIMIDINE,9999999,Non restitué,13187.0,33990.01,36209.21
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01B,ANTIMETABOLITES,L01BC,ANALOGUES DE LA PYRIMIDINE,L01BC01,CYTARABINE,1395.0,1365.0,1365.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01B,ANTIMETABOLITES,L01BC,ANALOGUES DE LA PYRIMIDINE,L01BC02,FLUOROURACILE,34615.0,279705.63,329419.15
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01B,ANTIMETABOLITES,L01BC,ANALOGUES DE LA PYRIMIDINE,L01BC06,CAPECITABINE,84067.0,290439.79,291236.08
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01B,ANTIMETABOLITES,L01BC,ANALOGUES DE LA PYRIMIDINE,L01BC07,AZACITIDINE,3944.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01B,ANTIMETABOLITES,L01BC,ANALOGUES DE LA PYRIMIDINE,L01BC59,TRIFLURIDINE EN ASSOCIATION,24667.0,1695.06,1695.06
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01C,ALCALOIDES VEGETAUX ET AUTRES MEDICAMENTS D'ORIGINE NATURELLE,99999,Non restitué,9999999,Non restitué,5582.0,22518.18,22378.19
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01C,ALCALOIDES VEGETAUX ET AUTRES MEDICAMENTS D'ORIGINE NATURELLE,L01CA,VINCAALCALOIDES ET ANALOGUES,L01CA04,VINORELBINE,37449.0,33596.95,33367.35
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01C,ALCALOIDES VEGETAUX ET AUTRES MEDICAMENTS D'ORIGINE NATURELLE,L01CB,DERIVES DE LA PODOPHYLLOTOXINE,L01CB01,ETOPOSIDE,2293.0,2621.85,2621.85
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,99999,Non restitué,9999999,Non restitué,43358.0,4185.45,4067.4900000000002
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EA,INHIBITEURS DE TYROSINE KINASE BCR-ABL,9999999,Non restitué,16452.0,1015.6500000000001,1015.6500000000001
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EA,INHIBITEURS DE TYROSINE KINASE BCR-ABL,L01EA01,IMATINIB,86407.0,7580.92,7580.92
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EA,INHIBITEURS DE TYROSINE KINASE BCR-ABL,L01EA02,DASATINIB,14443.0,1449.32,724.66
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EA,INHIBITEURS DE TYROSINE KINASE BCR-ABL,L01EA03,NILOTINIB,17821.0,2191.92,2954.96
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EA,INHIBITEURS DE TYROSINE KINASE BCR-ABL,L01EA04,BOSUTINIB,20761.0,5490.76,5490.76
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EA,INHIBITEURS DE TYROSINE KINASE BCR-ABL,L01EA05,PONATINIB,3408.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EA,INHIBITEURS DE TYROSINE KINASE BCR-ABL,L01EA06,ASCIMINIB,5767.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EB,INHIBITEURS DE TYROSINE KINASE EGFR,9999999,Non restitué,4219.0,10885.55,11640.2
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EB,INHIBITEURS DE TYROSINE KINASE EGFR,L01EB02,ERLOTINIB,221.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EB,INHIBITEURS DE TYROSINE KINASE EGFR,L01EB03,AFATINIB,217.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EB,INHIBITEURS DE TYROSINE KINASE EGFR,L01EB04,OSIMERTINIB,43323.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EC,INHIBITEURS DE SÉRINE-THRÉONINE KINASE B-RAF (BRAF),9999999,Non restitué,5422.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EC,INHIBITEURS DE SÉRINE-THRÉONINE KINASE B-RAF (BRAF),L01EC01,VEMURAFENIB,426.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EC,INHIBITEURS DE SÉRINE-THRÉONINE KINASE B-RAF (BRAF),L01EC02,DABRAFENIB,11475.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EC,INHIBITEURS DE SÉRINE-THRÉONINE KINASE B-RAF (BRAF),L01EC03,ENCORAFENIB,27693.0,615.73,615.73
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01ED,INHIBITEURS DE KINASE DU LYMPHOME ANAPLASIQUE (ALK)),9999999,Non restitué,9145.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01ED,INHIBITEURS DE KINASE DU LYMPHOME ANAPLASIQUE (ALK)),L01ED01,CRIZOTINIB,1740.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01ED,INHIBITEURS DE KINASE DU LYMPHOME ANAPLASIQUE (ALK)),L01ED03,ALECTINIB,6052.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01ED,INHIBITEURS DE KINASE DU LYMPHOME ANAPLASIQUE (ALK)),L01ED04,BRIGATINIB,1356.0,980.18,980.18
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01ED,INHIBITEURS DE KINASE DU LYMPHOME ANAPLASIQUE (ALK)),L01ED05,LORLATINIB,2733.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EE,INHIBITEURS MEK (MITOGEN-ACTIVATED PROTEIN KINASE),9999999,Non restitué,3867.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EE,INHIBITEURS MEK (MITOGEN-ACTIVATED PROTEIN KINASE),L01EE01,TRAMETINIB,19588.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EE,INHIBITEURS MEK (MITOGEN-ACTIVATED PROTEIN KINASE),L01EE02,COBIMETINIB,399.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EE,INHIBITEURS MEK (MITOGEN-ACTIVATED PROTEIN KINASE),L01EE03,BINIMETINIB,11539.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EE,INHIBITEURS MEK (MITOGEN-ACTIVATED PROTEIN KINASE),L01EE04,SELUMETINIB,153.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EF,INHIBITEURS DE KINASE CYCLINE-DÉPENDANTE (CDK),9999999,Non restitué,6485.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EF,INHIBITEURS DE KINASE CYCLINE-DÉPENDANTE (CDK),L01EF01,PALBOCICLIB,79023.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EF,INHIBITEURS DE KINASE CYCLINE-DÉPENDANTE (CDK),L01EF02,RIBOCICLIB,38205.0,851.48,851.48
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EF,INHIBITEURS DE KINASE CYCLINE-DÉPENDANTE (CDK),L01EF03,ABEMACICLIB,62448.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EG,INHIBITEURS DE KINASE MTOR,L01EG02,EVEROLIMUS,18883.0,5291.06,5291.06
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EH,INHIBITEURS DE TYROSINE KINASE HER2,9999999,Non restitué,463.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EH,INHIBITEURS DE TYROSINE KINASE HER2,L01EH01,LAPATINIB,28.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EH,INHIBITEURS DE TYROSINE KINASE HER2,L01EH03,TUCATINIB,1890.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EJ,INHIBITEURS DE JANUS KINASE (JAK),9999999,Non restitué,1277.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EJ,INHIBITEURS DE JANUS KINASE (JAK),L01EJ01,RUXOLITINIB,64252.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EJ,INHIBITEURS DE JANUS KINASE (JAK),L01EJ02,FEDRATINIB,306.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EK,INHIBITEURS DE TYROSINE KINASE VEGFR,L01EK01,AXITINIB,10704.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EL,INHIBITEURS DE TYROSINE KINASE DE BRUTON (BTK),9999999,Non restitué,6431.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EL,INHIBITEURS DE TYROSINE KINASE DE BRUTON (BTK),L01EL01,IBRUTINIB,64881.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EL,INHIBITEURS DE TYROSINE KINASE DE BRUTON (BTK),L01EL02,ACALABRUTINIB,17152.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EL,INHIBITEURS DE TYROSINE KINASE DE BRUTON (BTK),L01EL03,ZANUBRUTINIB,5922.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EN,NON DETERMINE,9999999,Non restitué,116.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EN,NON DETERMINE,L01EN02,PEMIGATINIB,37.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EX,AUTRES INHIBITEURS DE PROTÉINE KINASE,9999999,Non restitué,19703.0,1469.54,862.84
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EX,AUTRES INHIBITEURS DE PROTÉINE KINASE,L01EX01,SUNITINIB,3166.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EX,AUTRES INHIBITEURS DE PROTÉINE KINASE,L01EX02,SORAFENIB,1511.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EX,AUTRES INHIBITEURS DE PROTÉINE KINASE,L01EX03,PAZOPANIB,5818.0,573.36,573.36
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EX,AUTRES INHIBITEURS DE PROTÉINE KINASE,L01EX04,VANDETANIB,97.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EX,AUTRES INHIBITEURS DE PROTÉINE KINASE,L01EX05,REGORAFENIB,3138.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EX,AUTRES INHIBITEURS DE PROTÉINE KINASE,L01EX07,CABOZANTINIB,17668.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EX,AUTRES INHIBITEURS DE PROTÉINE KINASE,L01EX08,LENVATINIB,22496.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EX,AUTRES INHIBITEURS DE PROTÉINE KINASE,L01EX09,NINTEDANIB,33807.0,606.7,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EX,AUTRES INHIBITEURS DE PROTÉINE KINASE,L01EX10,MIDOSTAURINE,1693.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EX,AUTRES INHIBITEURS DE PROTÉINE KINASE,L01EX13,GILTERITINIB,989.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EX,AUTRES INHIBITEURS DE PROTÉINE KINASE,L01EX18,AVAPRITINIB,299.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01E,INHIBITEURS DE PROTEINE KINASE,L01EX,AUTRES INHIBITEURS DE PROTÉINE KINASE,L01EX22,SELPERCATINIB,33.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01X,AUTRES ANTINEOPLASIQUES,99999,Non restitué,9999999,Non restitué,11120.0,58807.13,63372.840000000004
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01X,AUTRES ANTINEOPLASIQUES,L01XB,METHYLHYDRAZINES,L01XB01,PROCARBAZINE,1230.0,3486.98,3486.98
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01X,AUTRES ANTINEOPLASIQUES,L01XD,SENSIBILISATEURS UTILISES DANS LA THERAPIE PHOTODYNAMIQUE/RADIOTHERAPIE,L01XD03,METHYLE AMINOLEVULINATE,13052.0,26744.84,21785.08
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01X,AUTRES ANTINEOPLASIQUES,L01XF,RÉTINOÏDES POUR LE TRAITEMENT DU CANCER,L01XF03,BEXAROTENE,3044.0,2342.48,2342.48
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01X,AUTRES ANTINEOPLASIQUES,L01XG,INHIBITEURS DE PROTÉASOME,L01XG03,IXAZOMIB,861.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01X,AUTRES ANTINEOPLASIQUES,L01XJ,INHIBITEURS DE LA VOIE HEDGEHOG,9999999,Non restitué,744.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01X,AUTRES ANTINEOPLASIQUES,L01XJ,INHIBITEURS DE LA VOIE HEDGEHOG,L01XJ01,VISMODEGIB,302.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01X,AUTRES ANTINEOPLASIQUES,L01XJ,INHIBITEURS DE LA VOIE HEDGEHOG,L01XJ02,SONIDEGIB,2147.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01X,AUTRES ANTINEOPLASIQUES,L01XK,INHIBITEURS DE POLY (ADP-RIBOSE) POLYMÉRASE (PARP),9999999,Non restitué,6181.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01X,AUTRES ANTINEOPLASIQUES,L01XK,INHIBITEURS DE POLY (ADP-RIBOSE) POLYMÉRASE (PARP),L01XK01,OLAPARIB,21519.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01X,AUTRES ANTINEOPLASIQUES,L01XK,INHIBITEURS DE POLY (ADP-RIBOSE) POLYMÉRASE (PARP),L01XK02,NIRAPARIB,3959.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01X,AUTRES ANTINEOPLASIQUES,L01XK,INHIBITEURS DE POLY (ADP-RIBOSE) POLYMÉRASE (PARP),L01XK03,RUCAPARIB,884.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01X,AUTRES ANTINEOPLASIQUES,L01XK,INHIBITEURS DE POLY (ADP-RIBOSE) POLYMÉRASE (PARP),L01XK04,TALAZOPARIB,468.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01X,AUTRES ANTINEOPLASIQUES,L01XX,AUTRES ANTINEOPLASIQUES,9999999,Non restitué,7627.0,41197.7,40607.63
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01X,AUTRES ANTINEOPLASIQUES,L01XX,AUTRES ANTINEOPLASIQUES,L01XX05,HYDROXYCARBAMIDE,636245.0,235465.84,241059.36000000002
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01X,AUTRES ANTINEOPLASIQUES,L01XX,AUTRES ANTINEOPLASIQUES,L01XX35,ANAGRELIDE,12961.0,16229.54,16545.14
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L01,ANTINEOPLASIQUES,L01X,AUTRES ANTINEOPLASIQUES,L01XX,AUTRES ANTINEOPLASIQUES,L01XX52,VENETOCLAX,69845.0,75134.75,75468.97
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L02,THERAPEUTIQUE ENDOCRINE,9999,Non restitué,99999,Non restitué,9999999,Non restitué,2569.0,59974.67,60996.16
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L02,THERAPEUTIQUE ENDOCRINE,L02A,HORMONES ET APPARENTES,99999,Non restitué,9999999,Non restitué,2475.0,60421.15,60648.1
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L02,THERAPEUTIQUE ENDOCRINE,L02A,HORMONES ET APPARENTES,L02AB,PROGESTATIFS,9999999,Non restitué,40.0,218.8,218.8
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L02,THERAPEUTIQUE ENDOCRINE,L02A,HORMONES ET APPARENTES,L02AB,PROGESTATIFS,L02AB01,MEGESTROL,1117.0,2950.35,2950.35
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L02,THERAPEUTIQUE ENDOCRINE,L02A,HORMONES ET APPARENTES,L02AE,ANALOGUES DE L'HORMONE ENTRAINANT LA LIBERATION DE GONADOTROPHINES,9999999,Non restitué,4547.0,112115.11,107112.61
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L02,THERAPEUTIQUE ENDOCRINE,L02A,HORMONES ET APPARENTES,L02AE,ANALOGUES DE L'HORMONE ENTRAINANT LA LIBERATION DE GONADOTROPHINES,L02AE02,LEUPRORELINE,95955.0,155430.81,142474.33
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L02,THERAPEUTIQUE ENDOCRINE,L02A,HORMONES ET APPARENTES,L02AE,ANALOGUES DE L'HORMONE ENTRAINANT LA LIBERATION DE GONADOTROPHINES,L02AE03,GOSERELINE,25757.0,28443.100000000002,29070.84
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L02,THERAPEUTIQUE ENDOCRINE,L02A,HORMONES ET APPARENTES,L02AE,ANALOGUES DE L'HORMONE ENTRAINANT LA LIBERATION DE GONADOTROPHINES,L02AE04,TRIPTORELINE,210051.0,301837.23,289322.95
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L02,THERAPEUTIQUE ENDOCRINE,L02B,ANTIHORMONES ET APPARENTES,99999,Non restitué,9999999,Non restitué,11075.0,87514.12,87779.41
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L02,THERAPEUTIQUE ENDOCRINE,L02B,ANTIHORMONES ET APPARENTES,L02BA,ANTI-ESTROGENES,9999999,Non restitué,5743.0,29176.3,29375.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L02,THERAPEUTIQUE ENDOCRINE,L02B,ANTIHORMONES ET APPARENTES,L02BA,ANTI-ESTROGENES,L02BA01,TAMOXIFENE,260122.0,568207.37,570283.25
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L02,THERAPEUTIQUE ENDOCRINE,L02B,ANTIHORMONES ET APPARENTES,L02BA,ANTI-ESTROGENES,L02BA03,FULVESTRANT,124317.0,58372.56,58372.56
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L02,THERAPEUTIQUE ENDOCRINE,L02B,ANTIHORMONES ET APPARENTES,L02BB,ANTIANDROGENES,9999999,Non restitué,9305.0,10839.16,10913.84
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L02,THERAPEUTIQUE ENDOCRINE,L02B,ANTIHORMONES ET APPARENTES,L02BB,ANTIANDROGENES,L02BB02,NILUTAMIDE,13.0,257.16,257.16
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L02,THERAPEUTIQUE ENDOCRINE,L02B,ANTIHORMONES ET APPARENTES,L02BB,ANTIANDROGENES,L02BB03,BICALUTAMIDE,14621.0,131248.46,132518.02
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L02,THERAPEUTIQUE ENDOCRINE,L02B,ANTIHORMONES ET APPARENTES,L02BB,ANTIANDROGENES,L02BB04,ENZALUTAMIDE,63366.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L02,THERAPEUTIQUE ENDOCRINE,L02B,ANTIHORMONES ET APPARENTES,L02BB,ANTIANDROGENES,L02BB05,APALUTAMIDE,48229.0,0.0,0.0
L,ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS,L02,THERAPEUTIQUE ENDOCRINE,L02B,ANTIHORMONES ET APPARENTES,L02BB,ANTIANDROGENES,L02BB06,DAROLUTAMIDE,11710.0,0.0,0.0
